OrderId,OrderDate,ShipDate,ShipMode,City,OrderDateCalc,IngestionDate
CA-2017-110772,20/11/2017,2017/11/24,Second Class,Columbus,20/11/2017,2022-06-20
CA-2015-111451,26/12/2015,2015/12/28,First Class,Colorado Springs,26/12/2015,2022-06-20
CA-2015-111451,26/12/2015,2015/12/28,First Class,Colorado Springs,26/12/2015,2022-06-20
CA-2015-111451,26/12/2015,2015/12/28,First Class,Colorado Springs,26/12/2015,2022-06-20
CA-2015-111451,26/12/2015,2015/12/28,First Class,Colorado Springs,26/12/2015,2022-06-20
CA-2015-111451,26/12/2015,2015/12/28,First Class,Colorado Springs,26/12/2015,2022-06-20
CA-2017-142545,28/10/2017,2017/03/11,Standard Class,Belleville,28/10/2017,2022-06-20
CA-2017-142545,28/10/2017,2017/03/11,Standard Class,Belleville,28/10/2017,2022-06-20
CA-2017-142545,28/10/2017,2017/03/11,Standard Class,Belleville,28/10/2017,2022-06-20
CA-2017-142545,28/10/2017,2017/03/11,Standard Class,Belleville,28/10/2017,2022-06-20
CA-2017-142545,28/10/2017,2017/03/11,Standard Class,Belleville,28/10/2017,2022-06-20
US-2018-152380,19/11/2018,2018/11/23,Standard Class,Chicago,19/11/2018,2022-06-20
CA-2016-144253,04/05/2016,2016/09/05,Second Class,New York City,04/05/2016,2022-06-20
CA-2015-130960,30/12/2015,2016/04/01,Standard Class,Taylor,30/12/2015,2022-06-20
CA-2015-111003,01/06/2015,2015/06/06,Standard Class,Lakewood,01/06/2015,2022-06-20
CA-2015-111003,01/06/2015,2015/06/06,Standard Class,Lakewood,01/06/2015,2022-06-20
CA-2018-126774,15/04/2018,2018/04/17,First Class,Arlington,15/04/2018,2022-06-20
CA-2017-142902,12/09/2017,2017/09/14,Second Class,Arvada,12/09/2017,2022-06-20
CA-2017-142902,12/09/2017,2017/09/14,Second Class,Arvada,12/09/2017,2022-06-20
CA-2017-142902,12/09/2017,2017/09/14,Second Class,Arvada,12/09/2017,2022-06-20
CA-2017-142902,12/09/2017,2017/09/14,Second Class,Arvada,12/09/2017,2022-06-20
CA-2015-120887,27/09/2015,2015/03/10,Standard Class,Hackensack,27/09/2015,2022-06-20
CA-2015-167850,09/08/2015,2015/08/16,Standard Class,Saint Petersburg,09/08/2015,2022-06-20
CA-2015-167850,09/08/2015,2015/08/16,Standard Class,Saint Petersburg,09/08/2015,2022-06-20
CA-2015-164259,28/12/2015,2015/12/30,First Class,Philadelphia,28/12/2015,2022-06-20
CA-2015-164973,04/11/2015,2015/09/11,Standard Class,New York City,04/11/2015,2022-06-20
CA-2015-164973,04/11/2015,2015/09/11,Standard Class,New York City,04/11/2015,2022-06-20
CA-2015-164973,04/11/2015,2015/09/11,Standard Class,New York City,04/11/2015,2022-06-20
CA-2015-164973,04/11/2015,2015/09/11,Standard Class,New York City,04/11/2015,2022-06-20
CA-2015-164973,04/11/2015,2015/09/11,Standard Class,New York City,04/11/2015,2022-06-20
CA-2015-156601,19/09/2015,2015/09/24,Standard Class,Long Beach,19/09/2015,2022-06-20
CA-2017-162138,23/04/2017,2017/04/27,Standard Class,Hesperia,23/04/2017,2022-06-20
CA-2017-162138,23/04/2017,2017/04/27,Standard Class,Hesperia,23/04/2017,2022-06-20
CA-2018-153339,03/11/2018,2018/05/11,Second Class,Murfreesboro,03/11/2018,2022-06-20
US-2017-141544,30/08/2017,2017/01/09,First Class,Philadelphia,30/08/2017,2022-06-20
US-2017-141544,30/08/2017,2017/01/09,First Class,Philadelphia,30/08/2017,2022-06-20
US-2017-141544,30/08/2017,2017/01/09,First Class,Philadelphia,30/08/2017,2022-06-20
US-2017-141544,30/08/2017,2017/01/09,First Class,Philadelphia,30/08/2017,2022-06-20
US-2017-141544,30/08/2017,2017/01/09,First Class,Philadelphia,30/08/2017,2022-06-20
US-2017-150147,25/04/2017,2017/04/29,Second Class,Philadelphia,25/04/2017,2022-06-20
US-2017-150147,25/04/2017,2017/04/29,Second Class,Philadelphia,25/04/2017,2022-06-20
US-2017-150147,25/04/2017,2017/04/29,Second Class,Philadelphia,25/04/2017,2022-06-20
CA-2016-137946,01/09/2016,2016/04/09,Second Class,Los Angeles,01/09/2016,2022-06-20
CA-2016-137946,01/09/2016,2016/04/09,Second Class,Los Angeles,01/09/2016,2022-06-20
CA-2016-137946,01/09/2016,2016/04/09,Second Class,Los Angeles,01/09/2016,2022-06-20
CA-2015-129924,12/07/2015,2015/07/17,Standard Class,San Francisco,12/07/2015,2022-06-20
CA-2015-129924,12/07/2015,2015/07/17,Standard Class,San Francisco,12/07/2015,2022-06-20
CA-2016-128167,22/06/2016,2016/06/26,Second Class,Layton,22/06/2016,2022-06-20
CA-2015-122336,13/04/2015,2015/04/17,Second Class,Philadelphia,13/04/2015,2022-06-20
CA-2015-122336,13/04/2015,2015/04/17,Second Class,Philadelphia,13/04/2015,2022-06-20
CA-2015-122336,13/04/2015,2015/04/17,Second Class,Philadelphia,13/04/2015,2022-06-20
CA-2015-122336,13/04/2015,2015/04/17,Second Class,Philadelphia,13/04/2015,2022-06-20
US-2016-120712,20/12/2016,2016/12/24,Standard Class,Austin,20/12/2016,2022-06-20
CA-2018-169901,15/06/2018,2018/06/19,Standard Class,San Francisco,15/06/2018,2022-06-20
CA-2018-134306,08/07/2018,2018/12/07,Standard Class,Lowell,08/07/2018,2022-06-20
CA-2018-134306,08/07/2018,2018/12/07,Standard Class,Lowell,08/07/2018,2022-06-20
CA-2018-134306,08/07/2018,2018/12/07,Standard Class,Lowell,08/07/2018,2022-06-20
CA-2017-129714,01/09/2017,2017/03/09,First Class,New York City,01/09/2017,2022-06-20
CA-2017-129714,01/09/2017,2017/03/09,First Class,New York City,01/09/2017,2022-06-20
CA-2017-129714,01/09/2017,2017/03/09,First Class,New York City,01/09/2017,2022-06-20
CA-2017-129714,01/09/2017,2017/03/09,First Class,New York City,01/09/2017,2022-06-20
CA-2017-129714,01/09/2017,2017/03/09,First Class,New York City,01/09/2017,2022-06-20
CA-2017-138520,08/04/2017,2017/04/13,Standard Class,New York City,08/04/2017,2022-06-20
CA-2017-138520,08/04/2017,2017/04/13,Standard Class,New York City,08/04/2017,2022-06-20
CA-2017-138520,08/04/2017,2017/04/13,Standard Class,New York City,08/04/2017,2022-06-20
CA-2017-138520,08/04/2017,2017/04/13,Standard Class,New York City,08/04/2017,2022-06-20
CA-2017-130001,23/04/2017,2017/04/28,Standard Class,Charlotte,23/04/2017,2022-06-20
CA-2018-155698,08/03/2018,2018/11/03,First Class,Columbus,08/03/2018,2022-06-20
CA-2018-155698,08/03/2018,2018/11/03,First Class,Columbus,08/03/2018,2022-06-20
CA-2018-144904,25/09/2018,2018/01/10,Standard Class,New York City,25/09/2018,2022-06-20
CA-2018-144904,25/09/2018,2018/01/10,Standard Class,New York City,25/09/2018,2022-06-20
CA-2018-144904,25/09/2018,2018/01/10,Standard Class,New York City,25/09/2018,2022-06-20
CA-2018-144904,25/09/2018,2018/01/10,Standard Class,New York City,25/09/2018,2022-06-20
CA-2015-123344,24/09/2015,2015/09/29,Standard Class,San Francisco,24/09/2015,2022-06-20
CA-2017-155516,21/10/2017,2017/10/21,Same Day,Manchester,21/10/2017,2022-06-20
CA-2017-155516,21/10/2017,2017/10/21,Same Day,Manchester,21/10/2017,2022-06-20
CA-2017-155516,21/10/2017,2017/10/21,Same Day,Manchester,21/10/2017,2022-06-20
CA-2017-155516,21/10/2017,2017/10/21,Same Day,Manchester,21/10/2017,2022-06-20
CA-2018-104745,29/05/2018,2018/04/06,Standard Class,Harlingen,29/05/2018,2022-06-20
CA-2018-104745,29/05/2018,2018/04/06,Standard Class,Harlingen,29/05/2018,2022-06-20
US-2015-119137,23/07/2015,2015/07/27,Standard Class,Tucson,23/07/2015,2022-06-20
US-2015-119137,23/07/2015,2015/07/27,Standard Class,Tucson,23/07/2015,2022-06-20
US-2015-119137,23/07/2015,2015/07/27,Standard Class,Tucson,23/07/2015,2022-06-20
US-2015-119137,23/07/2015,2015/07/27,Standard Class,Tucson,23/07/2015,2022-06-20
US-2017-134656,28/09/2017,2017/01/10,First Class,Quincy,28/09/2017,2022-06-20
US-2018-134481,27/08/2018,2018/01/09,Standard Class,Franklin,27/08/2018,2022-06-20
CA-2016-130792,28/04/2016,2016/05/05,Standard Class,Houston,28/04/2016,2022-06-20
CA-2016-130792,28/04/2016,2016/05/05,Standard Class,Houston,28/04/2016,2022-06-20
CA-2016-130792,28/04/2016,2016/05/05,Standard Class,Houston,28/04/2016,2022-06-20
CA-2017-134775,28/10/2017,2017/10/29,First Class,San Francisco,28/10/2017,2022-06-20
CA-2017-134775,28/10/2017,2017/10/29,First Class,San Francisco,28/10/2017,2022-06-20
CA-2016-125395,26/06/2016,2016/06/29,Second Class,Taylor,26/06/2016,2022-06-20
US-2016-168935,27/11/2016,2016/02/12,Standard Class,Pembroke Pines,27/11/2016,2022-06-20
US-2016-168935,27/11/2016,2016/02/12,Standard Class,Pembroke Pines,27/11/2016,2022-06-20
CA-2016-122756,03/12/2016,2016/07/12,Standard Class,Philadelphia,03/12/2016,2022-06-20
CA-2016-122756,03/12/2016,2016/07/12,Standard Class,Philadelphia,03/12/2016,2022-06-20
CA-2015-115973,24/11/2015,2015/11/26,First Class,Cincinnati,24/11/2015,2022-06-20
CA-2018-101798,11/12/2018,2018/12/15,Standard Class,New York City,11/12/2018,2022-06-20
CA-2018-101798,11/12/2018,2018/12/15,Standard Class,New York City,11/12/2018,2022-06-20
US-2015-135972,21/09/2015,2015/09/23,Second Class,Des Moines,21/09/2015,2022-06-20
US-2015-135972,21/09/2015,2015/09/23,Second Class,Des Moines,21/09/2015,2022-06-20
US-2015-134971,07/06/2015,2015/10/06,Second Class,Peoria,07/06/2015,2022-06-20
CA-2018-102946,30/06/2018,2018/05/07,Standard Class,Las Vegas,30/06/2018,2022-06-20
CA-2018-165603,17/10/2018,2018/10/19,Second Class,Warwick,17/10/2018,2022-06-20
CA-2018-165603,17/10/2018,2018/10/19,Second Class,Warwick,17/10/2018,2022-06-20
CA-2016-122259,31/10/2016,2016/04/11,Standard Class,Jackson,31/10/2016,2022-06-20
CA-2017-108987,08/09/2017,2017/10/09,Second Class,Houston,08/09/2017,2022-06-20
CA-2017-108987,08/09/2017,2017/10/09,Second Class,Houston,08/09/2017,2022-06-20
CA-2017-108987,08/09/2017,2017/10/09,Second Class,Houston,08/09/2017,2022-06-20
CA-2017-108987,08/09/2017,2017/10/09,Second Class,Houston,08/09/2017,2022-06-20
CA-2015-113166,24/12/2015,2015/12/26,First Class,Miami,24/12/2015,2022-06-20
CA-2015-155208,16/04/2015,2015/04/20,Standard Class,Wilmington,16/04/2015,2022-06-20
CA-2018-117933,24/12/2018,2018/12/29,Standard Class,New York City,24/12/2018,2022-06-20
CA-2018-117457,08/12/2018,2018/12/12,Standard Class,San Francisco,08/12/2018,2022-06-20
CA-2018-117457,08/12/2018,2018/12/12,Standard Class,San Francisco,08/12/2018,2022-06-20
CA-2018-117457,08/12/2018,2018/12/12,Standard Class,San Francisco,08/12/2018,2022-06-20
CA-2018-117457,08/12/2018,2018/12/12,Standard Class,San Francisco,08/12/2018,2022-06-20
CA-2018-117457,08/12/2018,2018/12/12,Standard Class,San Francisco,08/12/2018,2022-06-20
CA-2018-117457,08/12/2018,2018/12/12,Standard Class,San Francisco,08/12/2018,2022-06-20
CA-2018-117457,08/12/2018,2018/12/12,Standard Class,San Francisco,08/12/2018,2022-06-20
CA-2018-117457,08/12/2018,2018/12/12,Standard Class,San Francisco,08/12/2018,2022-06-20
CA-2018-117457,08/12/2018,2018/12/12,Standard Class,San Francisco,08/12/2018,2022-06-20
CA-2018-142636,03/11/2018,2018/07/11,Standard Class,Seattle,03/11/2018,2022-06-20
CA-2018-142636,03/11/2018,2018/07/11,Standard Class,Seattle,03/11/2018,2022-06-20
CA-2018-122105,24/06/2018,2018/06/28,Standard Class,Huntington Beach,24/06/2018,2022-06-20
CA-2017-148796,14/04/2017,2017/04/18,Standard Class,Los Angeles,14/04/2017,2022-06-20
CA-2018-154816,06/11/2018,2018/10/11,Standard Class,Richmond,06/11/2018,2022-06-20
CA-2018-110478,04/03/2018,2018/09/03,Standard Class,Los Angeles,04/03/2018,2022-06-20
CA-2018-110478,04/03/2018,2018/09/03,Standard Class,Los Angeles,04/03/2018,2022-06-20
CA-2015-142048,22/06/2015,2015/06/25,First Class,Louisville,22/06/2015,2022-06-20
CA-2018-125388,19/10/2018,2018/10/23,Standard Class,Lawrence,19/10/2018,2022-06-20
CA-2018-125388,19/10/2018,2018/10/23,Standard Class,Lawrence,19/10/2018,2022-06-20
CA-2018-155705,21/08/2018,2018/08/23,Second Class,Jackson,21/08/2018,2022-06-20
CA-2018-149160,23/11/2018,2018/11/26,Second Class,Canton,23/11/2018,2022-06-20
CA-2018-149160,23/11/2018,2018/11/26,Second Class,Canton,23/11/2018,2022-06-20
CA-2015-101476,12/09/2015,2015/09/13,First Class,New Rochelle,12/09/2015,2022-06-20
CA-2018-152275,01/10/2018,2018/08/10,Standard Class,San Antonio,01/10/2018,2022-06-20
US-2017-123750,15/04/2017,2017/04/21,Standard Class,Gastonia,15/04/2017,2022-06-20
US-2017-123750,15/04/2017,2017/04/21,Standard Class,Gastonia,15/04/2017,2022-06-20
US-2017-123750,15/04/2017,2017/04/21,Standard Class,Gastonia,15/04/2017,2022-06-20
US-2017-123750,15/04/2017,2017/04/21,Standard Class,Gastonia,15/04/2017,2022-06-20
CA-2017-127369,06/06/2017,2017/07/06,First Class,Lowell,06/06/2017,2022-06-20
US-2015-150574,19/12/2015,2015/12/25,Standard Class,Jacksonville,19/12/2015,2022-06-20
US-2015-150574,19/12/2015,2015/12/25,Standard Class,Jacksonville,19/12/2015,2022-06-20
CA-2017-147375,12/06/2017,2017/06/14,Second Class,Chicago,12/06/2017,2022-06-20
CA-2017-147375,12/06/2017,2017/06/14,Second Class,Chicago,12/06/2017,2022-06-20
CA-2018-130043,15/09/2018,2018/09/19,Standard Class,Houston,15/09/2018,2022-06-20
CA-2018-157252,20/01/2018,2018/01/23,Second Class,New York City,20/01/2018,2022-06-20
CA-2017-115756,05/09/2017,2017/07/09,Second Class,Detroit,05/09/2017,2022-06-20
CA-2017-115756,05/09/2017,2017/07/09,Second Class,Detroit,05/09/2017,2022-06-20
CA-2017-115756,05/09/2017,2017/07/09,Second Class,Detroit,05/09/2017,2022-06-20
CA-2017-115756,05/09/2017,2017/07/09,Second Class,Detroit,05/09/2017,2022-06-20
CA-2017-115756,05/09/2017,2017/07/09,Second Class,Detroit,05/09/2017,2022-06-20
CA-2017-115756,05/09/2017,2017/07/09,Second Class,Detroit,05/09/2017,2022-06-20
CA-2018-154214,20/03/2018,2018/03/25,Second Class,Columbus,20/03/2018,2022-06-20
CA-2017-166674,01/04/2017,2017/03/04,Second Class,Auburn,01/04/2017,2022-06-20
CA-2017-166674,01/04/2017,2017/03/04,Second Class,Auburn,01/04/2017,2022-06-20
CA-2017-166674,01/04/2017,2017/03/04,Second Class,Auburn,01/04/2017,2022-06-20
CA-2017-166674,01/04/2017,2017/03/04,Second Class,Auburn,01/04/2017,2022-06-20
CA-2017-166674,01/04/2017,2017/03/04,Second Class,Auburn,01/04/2017,2022-06-20
CA-2017-166674,01/04/2017,2017/03/04,Second Class,Auburn,01/04/2017,2022-06-20
CA-2018-147277,20/10/2018,2018/10/24,Standard Class,Akron,20/10/2018,2022-06-20
CA-2018-147277,20/10/2018,2018/10/24,Standard Class,Akron,20/10/2018,2022-06-20
CA-2017-100153,13/12/2017,2017/12/17,Standard Class,Norman,13/12/2017,2022-06-20
US-2015-110674,12/02/2015,2015/02/18,Standard Class,Concord,12/02/2015,2022-06-20
US-2017-157945,26/09/2017,2017/01/10,Standard Class,Decatur,26/09/2017,2022-06-20
US-2017-157945,26/09/2017,2017/01/10,Standard Class,Decatur,26/09/2017,2022-06-20
CA-2016-109638,15/12/2016,2016/12/22,Standard Class,Seattle,15/12/2016,2022-06-20
CA-2016-109638,15/12/2016,2016/12/22,Standard Class,Seattle,15/12/2016,2022-06-20
CA-2016-109638,15/12/2016,2016/12/22,Standard Class,Seattle,15/12/2016,2022-06-20
CA-2017-109869,22/04/2017,2017/04/29,Standard Class,Phoenix,22/04/2017,2022-06-20
CA-2017-109869,22/04/2017,2017/04/29,Standard Class,Phoenix,22/04/2017,2022-06-20
CA-2017-109869,22/04/2017,2017/04/29,Standard Class,Phoenix,22/04/2017,2022-06-20
CA-2017-109869,22/04/2017,2017/04/29,Standard Class,Phoenix,22/04/2017,2022-06-20
CA-2017-109869,22/04/2017,2017/04/29,Standard Class,Phoenix,22/04/2017,2022-06-20
US-2016-101399,17/01/2016,2016/01/24,Standard Class,Park Ridge,17/01/2016,2022-06-20
CA-2018-154907,31/03/2018,2018/04/04,Standard Class,Amarillo,31/03/2018,2022-06-20
US-2017-100419,16/12/2017,2017/12/20,Second Class,Chicago,16/12/2017,2022-06-20
CA-2016-154144,20/12/2016,2016/12/24,Standard Class,Lindenhurst,20/12/2016,2022-06-20
CA-2015-144666,09/11/2015,2015/11/11,Second Class,San Francisco,09/11/2015,2022-06-20
CA-2015-144666,09/11/2015,2015/11/11,Second Class,San Francisco,09/11/2015,2022-06-20
CA-2015-144666,09/11/2015,2015/11/11,Second Class,San Francisco,09/11/2015,2022-06-20
CA-2015-144666,09/11/2015,2015/11/11,Second Class,San Francisco,09/11/2015,2022-06-20
CA-2015-144666,09/11/2015,2015/11/11,Second Class,San Francisco,09/11/2015,2022-06-20
CA-2015-144666,09/11/2015,2015/11/11,Second Class,San Francisco,09/11/2015,2022-06-20
CA-2017-103891,12/07/2017,2017/07/19,Standard Class,Los Angeles,12/07/2017,2022-06-20
CA-2017-152632,27/10/2017,2017/02/11,Standard Class,Troy,27/10/2017,2022-06-20
CA-2017-100790,26/06/2017,2017/02/07,Standard Class,New York City,26/06/2017,2022-06-20
CA-2017-100790,26/06/2017,2017/02/07,Standard Class,New York City,26/06/2017,2022-06-20
CA-2015-134677,06/10/2015,2015/10/10,Standard Class,San Diego,06/10/2015,2022-06-20
CA-2015-127691,22/07/2015,2015/07/27,Standard Class,New York City,22/07/2015,2022-06-20
CA-2015-127691,22/07/2015,2015/07/27,Standard Class,New York City,22/07/2015,2022-06-20
CA-2018-140963,10/06/2018,2018/06/13,First Class,Los Angeles,10/06/2018,2022-06-20
CA-2018-140963,10/06/2018,2018/06/13,First Class,Los Angeles,10/06/2018,2022-06-20
CA-2018-140963,10/06/2018,2018/06/13,First Class,Los Angeles,10/06/2018,2022-06-20
CA-2015-154627,29/10/2015,2015/10/31,First Class,Chicago,29/10/2015,2022-06-20
CA-2015-133753,09/06/2015,2015/06/13,Second Class,Huntsville,09/06/2015,2022-06-20
CA-2015-133753,09/06/2015,2015/06/13,Second Class,Huntsville,09/06/2015,2022-06-20
CA-2015-133753,09/06/2015,2015/06/13,Second Class,Huntsville,09/06/2015,2022-06-20
CA-2015-113362,14/09/2015,2015/09/19,Standard Class,Rochester,14/09/2015,2022-06-20
CA-2015-113362,14/09/2015,2015/09/19,Standard Class,Rochester,14/09/2015,2022-06-20
CA-2017-169166,09/05/2017,2017/05/14,Standard Class,Seattle,09/05/2017,2022-06-20
US-2017-120929,18/03/2017,2017/03/21,Second Class,Memphis,18/03/2017,2022-06-20
CA-2016-134782,27/12/2016,2016/12/31,Standard Class,Fayetteville,27/12/2016,2022-06-20
CA-2017-126158,25/07/2017,2017/07/31,Standard Class,Costa Mesa,25/07/2017,2022-06-20
CA-2017-126158,25/07/2017,2017/07/31,Standard Class,Costa Mesa,25/07/2017,2022-06-20
CA-2017-126158,25/07/2017,2017/07/31,Standard Class,Costa Mesa,25/07/2017,2022-06-20
CA-2017-126158,25/07/2017,2017/07/31,Standard Class,Costa Mesa,25/07/2017,2022-06-20
US-2017-105578,30/05/2017,2017/04/06,Standard Class,Parker,30/05/2017,2022-06-20
US-2017-105578,30/05/2017,2017/04/06,Standard Class,Parker,30/05/2017,2022-06-20
US-2017-105578,30/05/2017,2017/04/06,Standard Class,Parker,30/05/2017,2022-06-20
US-2017-105578,30/05/2017,2017/04/06,Standard Class,Parker,30/05/2017,2022-06-20
US-2017-105578,30/05/2017,2017/04/06,Standard Class,Parker,30/05/2017,2022-06-20
CA-2018-134978,12/11/2018,2018/11/15,Second Class,New York City,12/11/2018,2022-06-20
CA-2016-145352,16/03/2016,2016/03/22,Standard Class,Atlanta,16/03/2016,2022-06-20
CA-2016-145352,16/03/2016,2016/03/22,Standard Class,Atlanta,16/03/2016,2022-06-20
CA-2016-145352,16/03/2016,2016/03/22,Standard Class,Atlanta,16/03/2016,2022-06-20
CA-2016-145352,16/03/2016,2016/03/22,Standard Class,Atlanta,16/03/2016,2022-06-20
CA-2018-135307,26/11/2018,2018/11/27,First Class,Gladstone,26/11/2018,2022-06-20
CA-2018-135307,26/11/2018,2018/11/27,First Class,Gladstone,26/11/2018,2022-06-20
CA-2017-106341,20/10/2017,2017/10/23,First Class,Newark,20/10/2017,2022-06-20
CA-2018-163405,21/12/2018,2018/12/25,Standard Class,Los Angeles,21/12/2018,2022-06-20
CA-2018-163405,21/12/2018,2018/12/25,Standard Class,Los Angeles,21/12/2018,2022-06-20
CA-2018-127432,22/01/2018,2018/01/27,Standard Class,Great Falls,22/01/2018,2022-06-20
CA-2018-127432,22/01/2018,2018/01/27,Standard Class,Great Falls,22/01/2018,2022-06-20
CA-2018-127432,22/01/2018,2018/01/27,Standard Class,Great Falls,22/01/2018,2022-06-20
CA-2018-127432,22/01/2018,2018/01/27,Standard Class,Great Falls,22/01/2018,2022-06-20
CA-2016-157812,22/03/2016,2016/03/26,Standard Class,Houston,22/03/2016,2022-06-20
CA-2016-157812,22/03/2016,2016/03/26,Standard Class,Houston,22/03/2016,2022-06-20
CA-2016-157812,22/03/2016,2016/03/26,Standard Class,Houston,22/03/2016,2022-06-20
CA-2018-145142,23/01/2018,2018/01/25,First Class,Detroit,23/01/2018,2022-06-20
US-2017-139486,21/05/2017,2017/05/23,First Class,Los Angeles,21/05/2017,2022-06-20
US-2017-139486,21/05/2017,2017/05/23,First Class,Los Angeles,21/05/2017,2022-06-20
CA-2016-158792,26/12/2016,2017/02/01,Standard Class,Lawrence,26/12/2016,2022-06-20
CA-2018-113558,21/10/2018,2018/10/26,Standard Class,Lakeland,21/10/2018,2022-06-20
CA-2018-113558,21/10/2018,2018/10/26,Standard Class,Lakeland,21/10/2018,2022-06-20
US-2016-138303,03/09/2016,2016/07/09,Standard Class,Philadelphia,03/09/2016,2022-06-20
US-2016-138303,03/09/2016,2016/07/09,Standard Class,Philadelphia,03/09/2016,2022-06-20
US-2016-138303,03/09/2016,2016/07/09,Standard Class,Philadelphia,03/09/2016,2022-06-20
CA-2016-102848,07/11/2016,2016/09/11,Second Class,Los Angeles,07/11/2016,2022-06-20
US-2018-129441,07/09/2018,2018/11/09,Standard Class,Los Angeles,07/09/2018,2022-06-20
CA-2017-168753,29/05/2017,2017/01/06,Second Class,Montgomery,29/05/2017,2022-06-20
CA-2017-168753,29/05/2017,2017/01/06,Second Class,Montgomery,29/05/2017,2022-06-20
CA-2017-126613,10/07/2017,2017/07/16,Standard Class,Mesa,10/07/2017,2022-06-20
US-2018-122637,03/09/2018,2018/08/09,Second Class,Chicago,03/09/2018,2022-06-20
CA-2016-147851,03/12/2016,2016/08/12,Standard Class,New York City,03/12/2016,2022-06-20
CA-2016-134894,07/12/2016,2016/11/12,Standard Class,Henderson,07/12/2016,2022-06-20
CA-2016-134894,07/12/2016,2016/11/12,Standard Class,Henderson,07/12/2016,2022-06-20
